timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation,year,month,day,hour,minute,day_of_week,is_weekend,energy_kWh_original,voltage_V_original,current_A_original,power_factor_original,frequency_Hz_original,machine_utilization_%_original,production_output_units_original,ambient_temp_C_original,humidity_%_original,hour_sin,hour_cos,time_period,shift_phase,apparent_power_kVA,active_power_kW,reactive_active_ratio,power_quality,frequency_deviation,energy_efficiency,productivity_per_operator,material_efficiency,energy_cost_per_unit,energy_rolling_mean_3,energy_trend,energy_deviation,energy_output_ratio,hourly_variation,daily_pattern,thermal_comfort_index,difficult_conditions,relative_workload,machine_id_MCH_2,machine_id_MCH_3,machine_id_MCH_4,machine_id_MCH_5,operation_id_OP_02,operation_id_OP_03,operation_id_OP_04,operation_id_OP_05,operation_id_OP_06,operation_id_OP_07,operation_id_OP_08,operation_id_OP_09,operation_id_OP_10,shift_type_encoded,production_mode_Maintenance,production_mode_Production,production_mode_Setup,energy_state_encoded,allocation_recommendation_encoded,time_period_Matin,time_period_Nuit_Profonde,time_period_Soiree,shift_phase_Shift_Nuit,shift_phase_Shift_Soir,voltage_V_scaled,current_A_scaled,power_factor_scaled,reactive_power_kVAR_scaled,frequency_Hz_scaled,machine_utilization_%_scaled,production_output_units_scaled,operator_count_scaled,material_usage_kg_scaled,ambient_temp_C_scaled,humidity_%_scaled,forecast_energy_kWh_scaled,year_scaled,month_scaled,day_scaled,hour_scaled,minute_scaled,day_of_week_scaled,is_weekend_scaled,hour_sin_scaled,hour_cos_scaled,apparent_power_kVA_scaled,active_power_kW_scaled,reactive_active_ratio_scaled,power_quality_scaled,frequency_deviation_scaled,energy_efficiency_scaled,productivity_per_operator_scaled,material_efficiency_scaled,energy_cost_per_unit_scaled,energy_rolling_mean_3_scaled,energy_trend_scaled,energy_deviation_scaled,energy_output_ratio_scaled,hourly_variation_scaled,daily_pattern_scaled,thermal_comfort_index_scaled,difficult_conditions_scaled,relative_workload_scaled
2025-07-01 12:10:00,MCH_5,OP_10,9.28,396.95,23.38,0.951,4.9,49.97,87.92,105,4,35.53,29.26,53.55,Night,Production,9.52,Normal,Maintain,2025,7,1,12,10,1.0,0.0,9.28,396.95,23.38,0.951,49.97,87.92,105,29.26,53.55,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.280691,8.825937140999999,0.528017184480907,0.6223751994798872,0.030000000000001137,11.314653953162292,26.24999343750164,0.3383809491582767,0.013257142730884354,9.666666666666666,-0.4400000000000013,-1.9251250000000013,0.1131707303271862,1.700682113030416,9.564166666666667,30.70183526975956,0,0.8467741867195631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6592202393308136,-0.890173744208348,0.9816238155413883,1.603960993547584,-0.20516505111789735,0.930803357313986,0.502633451875767,1.2159673444790784,-1.1069269321625628,0.4251823459346327,-0.1670760102647766,-0.7816420349897234,0.0,0.0,0.0,0.43355498476205995,-1.013889554129062,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.9165176621571274,-0.7692348051053948,1.934578723175037,-1.2108389610203933,-0.8144493873570777,1.0149597584009373,-0.8919223481661251,-1.19258626447647,-1.0029561116991108,-0.7904113530337998,-0.5234611870318291,-1.079207570714119,-0.20411388225935231,-0.15788027811733096,-0.8341638869231919,0.14273997045290895,-0.9402287903269374,0.48433382390281116
2025-07-01 12:15:00,MCH_5,OP_02,9.8,396.86,24.7,0.938,2.97,50.08,86.67,85,2,32.54,28.79,45.8,Day,Production,7.67,Normal,Maintain,2025,7,1,12,15,1.0,0.0,9.8,396.86,24.7,0.938,50.08,86.67,85,28.79,45.8,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.802442000000001,9.194690596000001,0.30306119356518435,0.7198434000122631,0.0799999999999983,8.673468502707296,42.49997875001062,0.3828235249079585,0.017294117443598617,9.6,0.5200000000000014,-1.405125,0.09333333244444446,1.700682113030416,9.564166666666667,28.141946856306117,0,0.6854838654396462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6776579606477665,-0.7011959397236519,0.6357396079555986,-0.6324802660737363,0.8729315550745769,0.8089241941088445,-1.5672366313463337,-1.2509148421226022,-1.4588744502465751,0.31738059311728467,-1.0590022682221716,-1.41145170970442,0.0,0.0,0.0,0.43355498476205995,-0.7242068243779014,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.729935762979887,-0.6275697951292398,-0.10345222482135624,0.30551600071028373,-0.016491137170553186,-0.11673572762731797,0.6060844719012562,-0.7293991622690889,-0.13527491861097832,-0.8146132681145025,0.6181602727021209,-0.7877002988375692,-0.8410400142483724,-0.15788027811733096,-0.8341638869231919,-0.6019191763430993,-0.9402287903269374,-1.5796602281074834
2025-07-01 12:20:00,MCH_5,OP_05,9.6,398.97,24.06,0.852,4.7,50.05,66.65,101,3,55.74,20.78,45.85,Day,Production,9.61,Normal,Maintain,2025,7,1,12,20,1.0,0.0,9.6,398.97,24.06,0.852,50.05,66.65,101,20.78,45.85,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.5992182,8.178533906399998,0.4895832823350748,0.5719720475544022,0.04999999999999716,10.520832237413309,33.66665544444818,0.5518811826546418,0.014257425601411628,9.56,-0.20000000000000107,-1.605125000000001,0.11294117514186852,1.700682113030416,9.564166666666667,24.15462463861287,0,0.8145161224635796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24539582755019318,-0.7928215418980501,-1.6524174576119306,1.3722054226023692,0.5789052079311622,-1.1430924837847016,0.08865943523134691,-0.0174737488217619,1.2719557904052905,-1.519836513408148,-1.0532479052676071,-0.7510026454090085,0.0,0.0,0.0,0.43355498476205995,-0.43452409462674085,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.8026100512170267,-1.017949452913111,1.5863795856165437,-1.994982600603509,-0.49526608728251326,0.674822926180554,-0.2082164829067831,1.0325447682245013,-0.7879617913752227,-0.8291344171629238,-0.23805582209834217,-0.8998184803285502,-0.21148428926165455,-0.15788027811733096,-0.8341638869231919,-1.7618119064416733,-0.9402287903269374,0.07153501350075142
2025-07-01 12:25:00,MCH_5,OP_02,9.88,396.36,24.92,0.888,2.65,50.01,82.4,83,3,51.08,20.69,47.25,Day,Setup,10.69,Normal,Maintain,2025,7,1,12,25,1.0,0.0,9.88,396.36,24.92,0.888,50.01,82.4,83,20.69,47.25,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.877291200000002,8.771034585600002,0.2682185963341502,0.700194747630108,0.00999999999999801,8.400808866314891,27.666657444447516,0.6154216793322689,0.01785542147162143,9.76,0.28000000000000114,-1.3251249999999999,0.09782178120968535,1.700682113030416,9.564166666666667,24.529666505091033,0,0.6693548333116546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7800897457419776,-0.6696996389762022,-0.694584267374359,-1.0032891795860799,0.1868700784066324,0.3925849726000815,-1.7742236396685438,-0.0174737488217619,0.7234355782743551,-1.5404794022455124,-0.8921257425398199,-0.3833299704404287,0.0,0.0,0.0,0.43355498476205995,-0.14484136487558028,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.7031691523018103,-0.7903268679810005,-0.4191152626287127,-0.0001665846689895442,-1.1336326874317555,-0.23356496416359862,-0.7613270089497081,1.6947732289396416,-0.014631866974781424,-0.7565286719208159,0.3327549077686339,-0.742853026241177,-0.6969278515759234,-0.15788027811733096,-0.8341638869231919,-1.6527140430986191,-0.9402287903269374,-1.7860596333085126
2025-07-01 12:30:00,MCH_5,OP_04,9.54,400.54,23.81,0.977,2.9,50.06,75.99,92,3,49.08,22.46,44.63,Day,Maintenance,9.42,Normal,Maintain,2025,7,1,12,30,1.0,0.0,9.54,400.54,23.81,0.977,50.06,75.99,92,22.46,44.63,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.5368574,9.3175096798,0.3039831966474637,0.7492427835817697,0.060000000000002274,9.643604859160918,30.66665644444785,0.5334782550708885,0.015554347657017959,9.673333333333334,-0.34000000000000163,-1.6651250000000015,0.11493975765132822,1.700682113030416,9.564166666666667,24.627904719104865,0,0.7419354778876172,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762399776456281,-0.8286127927474244,1.6733922307129678,-0.7135947159045618,0.6769139903123468,-0.23241137631588527,-0.8427821022185984,-0.0174737488217619,0.4880191782181599,-1.1345025884440123,-1.1936543613589647,-0.8156858011905177,0.0,0.0,0.0,0.43355498476205995,0.14484136487558028,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.8249107204983731,-0.5803860562493178,-0.0950991651487318,0.7628949294680435,-0.33567443724511764,0.29894842482071565,-0.48477174592824557,0.8407467332127254,-0.5092097662494056,-0.7879911615257291,-0.4045422849762101,-0.9334539347758446,-0.1473151157271296,-0.15788027811733096,-0.8341638869231919,-1.6241370222230822,-0.9402287903269374,-0.8572623099038799
2025-07-01 12:35:00,MCH_5,OP_03,10.03,388.89,25.79,0.873,3.94,49.79,68.14,107,3,46.57,25.49,40.38,Night,Production,9.49,High,Reduce Load,2025,7,1,12,35,1.0,0.0,10.03,388.89,25.79,0.873,49.79,68.14,107,25.49,40.38,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,10.029473099999999,8.7557300163,0.39282149622916296,0.6267852717404959,0.21000000000000085,10.66799494835544,35.66665477778174,0.435233640792209,0.014060747532142545,9.816666666666666,0.4900000000000002,-1.1751250000000013,0.10902173794541589,1.700682113030416,9.564166666666667,24.866846213893833,0,0.8629032188475547,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.310420615049496,-0.5451460860203801,-1.093681429973347,0.4915342530105538,-1.969323133978316,-0.9978125212441734,0.7096204601979771,-0.0174737488217619,0.192571596147635,-0.43952533091941076,-1.6827752124968909,-0.7918551648499615,0.0,0.0,0.0,0.43355498476205995,0.43452409462674085,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.6487478135360003,-0.7962064656719989,0.7097480548691096,-1.1422295590057987,2.058200313314569,0.7378792237442865,-0.02384630755914145,-0.183173177539731,-0.8302345014965424,-0.7359570441022185,0.5824846020854337,-0.6587643901229424,-0.3373270024978642,-0.15788027811733096,-0.8341638869231919,-1.55463009812881,-0.9402287903269374,0.6907332291038404
2025-07-01 12:40:00,MCH_5,OP_07,10.0,399.5,25.04,0.866,3.9,50.02,80.76,102,2,40.07,20.72,60.91,Night,Production,9.62,High,Reduce Load,2025,7,1,12,40,1.0,0.0,10.0,399.5,25.04,0.866,50.02,80.76,102,20.72,60.91,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,10.00348,8.663013679999999,0.38999996100000395,0.6230216002142733,0.020000000000003126,10.199998980000103,50.99997450001275,0.3928431334034987,0.01470588220876586,9.856666666666667,-0.02999999999999936,-1.2051250000000007,0.09345794305179493,1.700682113030416,9.564166666666667,28.642652509186654,0,0.8225806385275755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13681813535033505,-0.6525198385685029,-1.2799267725195416,0.4451831388215109,0.28487886078781705,0.23267951047493576,0.19215293939245193,-1.2509148421226022,-0.5725317040349996,-1.5335984392997248,0.6799662166470203,-0.7475982687889291,0.0,0.0,0.0,0.43355498476205995,0.7242068243779014,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.6580431324975428,-0.8318255508054305,0.6841858278109182,-1.2007826251539357,-0.97404103739436,0.5373522502309656,1.389657586533258,-0.6249733195717303,-0.6915734333080121,-0.7214358950537965,-0.03589368860378705,-0.6755821173465891,-0.8370390987747967,-0.15788027811733096,-0.8341638869231919,-0.4562663258866393,-0.9402287903269374,0.174734716101266
2025-07-01 12:45:00,MCH_5,OP_07,9.47,402.97,23.49,0.958,4.06,49.87,72.88,78,4,36.99,24.31,66.74,Day,Production,8.68,Normal,Maintain,2025,7,1,12,45,1.0,0.0,9.47,402.97,23.49,0.958,49.87,72.88,74,24.31,66.74,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.4657653,9.0682031574,0.4287222356153922,0.6705292156297697,0.13000000000000256,8.23653556108389,19.499995125001217,0.4742307631508877,0.018211538228057204,9.833333333333334,-0.5299999999999994,-1.735125,0.09284313634467514,1.700682113030416,9.564166666666667,32.18522706671217,0,0.6290322529916754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740584532034951,-0.8744255938346235,1.1678691580875828,0.6305875955776822,-1.1852528749292566,-0.5356467343702773,-2.291691160474069,1.2159673444790784,-0.9350729601215402,-0.7101765401204109,1.3509249371491636,-1.0676096710763965,0.0,0.0,0.0,0.43355498476205995,1.013889554129062,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.8503337652735599,-0.6761628157726055,1.0349975297875145,-0.4616860997045729,0.7814671130160847,-0.3039528113981953,-1.5141717418185148,0.22326060346974128,0.06190956171678345,-0.7299065653320425,-0.6304881988818843,-0.972695298297687,-0.85677890841119,-0.15788027811733096,-0.8341638869231919,0.574251462937353,-0.9402287903269374,-2.3020581463110856
2025-07-01 12:50:00,MCH_5,OP_08,9.11,399.06,22.82,0.963,3.16,49.97,70.76,102,4,35.62,27.08,43.01,Night,Idle,8.21,Normal,Maintain,2025,7,1,12,50,1.0,0.0,9.11,399.06,22.82,0.963,49.97,70.76,102,27.08,43.01,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,9.1065492,8.7696068796,0.3468715316277134,0.7149902402615941,0.030000000000001137,11.196486147476824,25.499993625001594,0.3492156828508266,0.013397058692185698,9.526666666666666,-0.3600000000000012,-2.0951250000000012,0.11679487029750166,1.700682113030416,9.564166666666667,26.4503855240995,0,0.8225806385275755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2269581062332403,-0.9703461461109463,1.3009015456205788,-0.4123124736757826,-0.20516505111789735,-0.7423537951661964,0.19215293939245193,1.2159673444790784,-1.0963331941600345,-0.07483429479263945,-1.3800957210868336,-1.2276153722201297,0.0,0.0,0.0,0.43355498476205995,1.3035722838802226,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-0.9787920186416245,-0.7908753536480255,0.2934557412664147,0.230013294927241,-0.8144493873570777,0.9643272016203938,-0.9610611696830573,-1.0796650663328904,-0.9728834813574664,-0.8412353747032758,-0.4283260653873335,-1.1745080249814523,-0.08775237825947446,-0.15788027811733096,-0.8341638869231919,-1.0939861788632497,-0.9402287903269374,0.174734716101266
2025-07-01 12:55:00,MCH_5,OP_07,8.34,394.86,21.11,0.855,4.05,49.94,66.05,100,3,32.12,20.5,69.84,Night,Idle,8.01,Normal,Maintain,2025,7,1,12,55,1.0,0.0,8.34,394.86,21.11,0.855,49.94,66.05,100,20.5,69.84,1.2246467991473532e-16,-1.0,Apres_Midi,Shift_Matin,8.3354946,7.126847883,0.48561145256457405,0.5755206036706535,0.060000000000002274,11.990406236162324,33.333322222225924,0.32119999678800004,0.0125099998749,8.973333333333334,-0.7699999999999996,-2.865125000000001,0.08176470508073819,1.700682113030416,9.564166666666667,31.211756097085072,0,0.8064516063995838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0873851010246107,-1.2151583019206664,-1.572598025092133,0.6189998170304217,-0.4991913982613121,-1.2015944821231703,-0.014834068929758134,-0.0174737488217619,-1.5083118942583762,-1.5840588342355042,1.7076954403321227,-1.295702904621719,0.0,0.0,0.0,0.43355498476205995,1.593255013631383,0.0,0.0,-0.16358136496266792,-1.2568700520507206,-1.2545266729831526,-1.4219785107472749,1.5503960496391154,-1.9397761779501022,-0.33567443724511764,1.3045061846894366,-0.23894484546472328,-1.3716486929543799,-1.163542157146967,-1.0421112698731079,-0.9158935638153713,-1.6061630237217268,-1.2124778975202575,-0.15788027811733096,-0.8341638869231919,0.29107347054382476,-0.9402287903269374,-0.03166468909976316
2025-07-01 13:00:00,MCH_5,OP_10,9.77,401.25,24.36,0.876,2.15,49.94,61.41,99,3,55.58,29.0,58.86,Night,Idle,8.82,Normal,Maintain,2025,7,1,13,0,1.0,0.0,9.77,401.25,24.36,0.876,49.94,61.41,99,29.0,58.86,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,9.774449999999998,8.562418199999998,0.22006138996301025,0.717996657550616,0.060000000000002274,10.133059351785123,32.999989000003666,0.5614141357432916,0.014803030153504744,9.073333333333332,1.4299999999999997,-1.435125000000001,0.09769999902300001,1.700682113030416,9.418333333333333,32.16489655148633,0,0.798387090335588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22169311247940357,-0.7498720408788009,-1.0138619974535494,-1.5826781069491163,-0.4991913982613121,-1.6540099359406557,-0.11832757309086317,-0.0174737488217619,1.2531224784007946,0.36554733373780185,0.44403733550990326,-1.0199483983952842,0.0,0.0,0.0,0.6069769786668839,-1.593255013631383,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-0.7399459029159291,-0.8704715878378324,-0.8554044965980431,0.2767854293089263,-0.33567443724511764,0.508669949609382,-0.2696732080226634,1.131898616243587,-0.6706930833936033,-1.0058083972520544,1.700322281408256,-0.8045180260612168,-0.7008379539779191,-0.15788027811733096,-0.8875161326905929,0.5683374144802266,-0.9402287903269374,-0.13486439170027775
2025-07-01 13:05:00,MCH_5,OP_10,8.83,395.93,22.3,0.951,4.37,50.0,86.49,98,3,30.16,24.64,44.54,Day,Production,8.33,Normal,Maintain,2025,7,1,13,5,1.0,0.0,8.83,395.93,22.3,0.951,50.0,86.49,98,24.64,44.54,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,8.829239,8.396606289,0.4949036812113612,0.6361613874877736,0.0,11.0985264894081,32.66665577778141,0.30775509890045816,0.013515305984537694,8.98,-0.9399999999999995,-2.3751250000000006,0.08919191829099073,1.700682113030416,9.418333333333333,25.690116882787468,0,0.7903225742715921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8681810809230005,-1.0447919478776446,0.9816238155413883,0.9898087305427653,0.08886129602551736,0.7913735946073035,-0.2218210772519682,-0.0174737488217619,-1.7390199663134474,-0.6344859477167409,-1.2040122146771801,-1.1867628527791767,0.0,0.0,0.0,0.6069769786668839,-1.3035722838802226,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-1.0779601348066539,-0.9341719971695361,1.6345807360789875,-0.996361270092195,-1.2932243374690378,0.9223534345643362,-0.30040157058060357,-1.5117734086567376,-0.9474681743494029,-1.039691078365038,-1.1180556973099243,-1.3314734790688247,-0.9740098177133063,-0.15788027811733096,-0.8875161326905929,-1.3151446460838656,-0.9402287903269374,-0.23806409430079234
2025-07-01 13:10:00,MCH_5,OP_08,9.0,396.95,22.67,0.918,2.76,50.0,65.34,103,2,46.68,31.93,53.02,Day,Setup,8.76,Normal,Maintain,2025,7,1,13,10,1.0,0.0,9.0,396.95,22.67,0.918,50.0,65.34,103,31.93,53.02,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,8.9988565,8.260950267,0.30666663259259636,0.7025510387286532,0.0,11.444443172839648,51.49997425001287,0.45320387909510795,0.013106795989254407,9.200000000000001,0.16999999999999993,-2.2051250000000007,0.09183673375676803,1.700682113030416,9.418333333333333,31.877263701651625,1,0.8306451545915714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6592202393308136,-0.9918208966205706,0.10361005782361732,-0.875823615566212,0.08886129602551736,-1.2708218468236903,0.29564644355355696,-1.2509148421226022,0.20551949815072568,1.0375880481097766,-0.22807225758315258,-1.040374658115761,0.0,0.0,0.0,0.6069769786668839,-1.013889554129062,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-1.0173037004467855,-0.9862873372412795,-0.07078807442879108,0.03649125531415433,-1.2932243374690378,1.0705718601633072,1.4357501226880813,0.004115305746601687,-1.0352706663936277,-0.9598247585987185,0.20194411550745103,-1.2361730248014913,-0.88909182118979,-0.15788027811733096,-0.8875161326905929,0.48466641092290264,0.5581437838992578,0.27793441870178204
2025-07-01 13:15:00,MCH_5,OP_07,9.94,399.66,24.88,0.882,2.44,50.09,77.68,113,4,49.26,32.88,46.28,Day,Idle,9.37,Normal,Maintain,2025,7,1,13,15,1.0,0.0,9.94,399.66,24.88,0.882,50.09,77.68,113,32.88,46.28,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,9.943540800000001,8.770202985600001,0.24547281232667886,0.7081647959479163,0.09000000000000341,11.368208111850292,28.249992937501766,0.43592919968204247,0.013194690148719556,9.256666666666666,0.9399999999999995,-1.2651250000000012,0.09650485343199171,1.700682113030416,9.418333333333333,30.33008272487583,1,0.9112903152315297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1040399641201824,-0.6754262391121024,-0.8542231324139542,-1.2466325290785552,0.9709403374557615,-0.06763074766253276,1.3305814851646074,1.2159673444790784,0.5092066542232174,1.255485208059735,-1.0037603838583582,-0.8327076842909151,0.0,0.0,0.0,0.6069769786668839,-0.7242068243779014,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-0.6794778202531276,-0.7906463459972712,-0.625184954549187,0.12382690496076251,0.14310051286684244,1.0379066512951147,-0.707552157454306,-0.17592395984336795,-1.0163792651396122,-0.9392531307801218,1.1176196613357205,-0.7092175717938836,-0.7392109030382847,-0.15788027811733096,-0.8875161326905929,0.03459895483773831,0.5581437838992578,1.309931444706928
2025-07-01 13:20:00,MCH_5,OP_04,9.81,396.18,24.76,0.971,3.64,50.11,68.33,114,2,33.05,34.25,63.63,Night,Setup,10.1,Normal,Maintain,2025,7,1,13,20,1.0,0.0,9.81,396.18,24.76,0.971,50.11,68.33,114,34.25,63.63,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,9.809416800000001,9.5249437128,0.37104991120796016,0.7082163764151392,0.10999999999999943,11.620793922447103,56.99997150001425,0.2899122781586642,0.01290789462361496,9.583333333333334,-0.129999999999999,-1.3951250000000002,0.08681415852376852,1.700682113030416,9.418333333333333,36.2198394158879,1,0.9193548312955255,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8169651883758949,-0.6926060395198017,1.5137533656733726,0.14390089659273225,1.1669579022179914,-0.9792868884369922,1.4340749893257123,-1.2509148421226022,-1.3988432682322456,1.5697158492507262,0.9930035613752938,-0.5841881910251158,0.0,0.0,0.0,0.6069769786668839,-0.43452409462674085,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-0.7274415244822485,-0.5006955639816889,0.5125043011929997,0.12462936460375108,0.4622838129414069,1.1461346523383416,1.9427680203911415,-1.697733927262738,-1.0780212374342022,-0.8206637468846778,-0.1548125906594061,-0.7820943897630203,-1.050353365404786,-0.15788027811733096,-0.8875161326905929,1.7479006633478906,0.5581437838992578,1.4131311473074424
2025-07-01 13:25:00,MCH_5,OP_02,9.58,388.25,24.67,0.892,3.02,50.01,65.83,92,2,46.58,25.72,41.73,Night,Maintenance,7.75,Normal,Maintain,2025,7,1,13,25,1.0,0.0,9.58,388.25,24.67,0.892,50.01,65.83,92,25.72,41.73,-0.2588190451025208,-0.9659258262890683,Apres_Midi,Shift_Matin,9.5781275,8.54368973,0.3152400506012474,0.6782031915711753,0.00999999999999801,9.603339289839322,45.9999770000115,0.5063043423227789,0.015619565047613424,9.776666666666666,-0.23000000000000043,-1.6251250000000006,0.08403508698214836,1.700682113030416,9.418333333333333,25.38677604946438,0,0.7419354778876172,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4415332999700836,-0.7054908898255764,-0.5881583573479622,-0.5745413733374329,0.1868700784066324,-1.2230452148472752,-0.8427821022185984,-1.2509148421226022,0.19374867814791574,-0.38677128166836827,-1.527407412723668,-1.3842166967437846,0.0,0.0,0.0,0.6069769786668839,-0.14484136487558028,0.0,0.0,-0.5266933557299032,-1.2063695450457725,-0.8101522367825112,-0.8776665547009571,0.006884412356797268,-0.34229873611939204,-1.1336326874317555,0.2816954284301147,0.9287322249850218,0.5575361926642686,-0.4951923627953421,-0.7504781931506405,-0.2737314927150273,-0.911030298477648,-1.1395819677642125,-0.15788027811733096,-0.8875161326905929,-1.4033850259940301,-0.9402287903269374,-0.8572623099038799
